Customer_ID,Age,Gender,City,Bank_Name,Account_Balance_PKR,Loan_Status,Credit_Score,Account_Type,Churn
4913,34,Female,Lahore,Allied Bank,648450,Yes,307,Savings,0
4914,19,Female,Lahore,Bank Alfalah,170229,No,322,Savings,1
4915,23,Male,Rawalpindi,Meezan Bank,539809,Yes,842,Savings,0
4916,22,Female,Lahore,UBL,809323,Yes,713,Current,1
4917,45,Female,Lahore,Allied Bank,616619,No,708,Savings,1
4918,58,Female,Lahore,Bank Alfalah,32474,Yes,321,Savings,0
4919,22,Male,Lahore,UBL,691867,Yes,702,Current,0
4920,35,Female,Karachi,Bank Alfalah,20687,No,456,Current,1
4921,43,Female,Rawalpindi,Allied Bank,632838,No,629,Savings,1
4922,37,Male,Lahore,Allied Bank,1462801,No,321,Current,0
4923,58,Female,Rawalpindi,Meezan Bank,360906,Yes,771,Current,0
4924,66,Female,Islamabad,HBL,1671348,Yes,563,Savings,1
4925,44,Male,Karachi,Bank Alfalah,896907,No,602,Current,1
4926,66,Female,Lahore,HBL,1365011,Yes,764,Savings,0
4927,29,Female,Karachi,HBL,1106872,Yes,463,Savings,1
4928,24,Female,Karachi,UBL,1565372,Yes,435,Current,0
4929,20,Female,Islamabad,UBL,1573758,Yes,551,Current,0
4930,27,Female,Rawalpindi,Bank Alfalah,574513,Yes,504,Current,0
4931,51,Male,Karachi,HBL,490854,No,601,Savings,1
4932,42,Male,Faisalabad,Meezan Bank,1093404,No,541,Current,1
4933,52,Male,Islamabad,HBL,439318,Yes,360,Savings,1
4934,33,Female,Faisalabad,UBL,252463,Yes,764,Current,0
4935,19,Female,Islamabad,HBL,983846,Yes,601,Savings,0
4936,41,Female,Faisalabad,Allied Bank,1878720,No,771,Current,0
4937,27,Male,Faisalabad,Allied Bank,298967,No,693,Savings,1
4938,55,Female,Karachi,Meezan Bank,1981441,No,558,Current,0
4939,39,Female,Karachi,Bank Alfalah,887806,No,841,Current,0
4940,43,Female,Islamabad,HBL,1400894,No,829,Current,0
4941,60,Male,Rawalpindi,Allied Bank,1358772,Yes,486,Current,1
4942,56,Male,Karachi,Bank Alfalah,819697,Yes,511,Current,1
4943,44,Female,Karachi,Allied Bank,1411007,Yes,334,Savings,1
4944,46,Female,Lahore,Bank Alfalah,838444,Yes,446,Savings,1
4945,64,Female,Karachi,Bank Alfalah,1331636,No,581,Current,1
4946,55,Male,Rawalpindi,Allied Bank,1446182,Yes,846,Savings,1
4947,37,Male,Lahore,UBL,1920053,Yes,887,Savings,1
4948,44,Male,Faisalabad,Bank Alfalah,1759468,Yes,883,Current,0
4949,58,Female,Faisalabad,HBL,499854,Yes,548,Current,0
4950,37,Male,Lahore,Allied Bank,450875,No,356,Savings,0
4951,61,Female,Lahore,UBL,1148436,No,604,Savings,0
4952,36,Female,Lahore,Allied Bank,1990083,Yes,821,Current,1
4953,37,Male,Islamabad,Meezan Bank,758839,Yes,660,Current,1
4954,52,Female,Rawalpindi,HBL,576922,Yes,536,Current,0
4955,64,Male,Rawalpindi,Meezan Bank,763997,Yes,533,Savings,0
4956,19,Female,Faisalabad,Bank Alfalah,1416199,No,522,Current,1
4957,47,Female,Faisalabad,Bank Alfalah,84992,No,626,Savings,1
4958,51,Male,Faisalabad,Meezan Bank,283513,Yes,397,Current,1
4959,39,Female,Karachi,Meezan Bank,1864337,Yes,525,Current,0
4960,20,Female,Faisalabad,Bank Alfalah,219826,No,788,Savings,1
4961,23,Female,Lahore,UBL,1407420,No,777,Current,0
4962,32,Female,Faisalabad,HBL,1685824,Yes,633,Savings,1
4963,44,Female,Lahore,Allied Bank,1070986,Yes,854,Savings,1
4964,27,Female,Islamabad,Meezan Bank,1219378,Yes,811,Savings,0
4965,26,Female,Karachi,HBL,405881,No,681,Current,1
4966,50,Female,Karachi,Allied Bank,1227351,No,722,Current,0
4967,49,Male,Rawalpindi,Allied Bank,469167,No,647,Current,1
4968,65,Male,Islamabad,Meezan Bank,1288659,No,452,Savings,1
4969,23,Female,Lahore,UBL,689532,No,751,Current,0
4970,58,Female,Islamabad,UBL,536972,Yes,589,Current,1
4971,53,Male,Karachi,HBL,476246,Yes,418,Current,1
4972,19,Female,Lahore,HBL,947254,Yes,513,Current,1
4973,46,Male,Islamabad,Bank Alfalah,1340607,Yes,864,Current,1
4974,21,Male,Karachi,UBL,686186,No,738,Savings,1
4975,18,Male,Lahore,HBL,1982260,Yes,864,Current,1
4976,36,Female,Lahore,Bank Alfalah,843211,No,746,Current,1
4977,43,Female,Karachi,Allied Bank,340239,No,341,Current,1
4978,42,Female,Lahore,HBL,727648,Yes,694,Savings,1
4979,27,Male,Karachi,Bank Alfalah,444121,Yes,546,Current,0
4980,32,Male,Faisalabad,UBL,1783443,Yes,590,Savings,1
4981,39,Male,Faisalabad,Allied Bank,1186086,Yes,547,Savings,1
4982,68,Female,Lahore,HBL,1684125,Yes,898,Current,1
4983,65,Male,Lahore,UBL,1638932,Yes,748,Savings,0
4984,38,Male,Karachi,Allied Bank,1338833,No,383,Savings,0
4985,39,Female,Lahore,Meezan Bank,315005,No,520,Savings,0
4986,53,Male,Rawalpindi,UBL,874919,No,350,Current,0
4987,51,Male,Faisalabad,Meezan Bank,1870625,Yes,849,Savings,0
4988,47,Female,Lahore,HBL,1943338,No,486,Current,0
4989,42,Female,Lahore,Bank Alfalah,405799,Yes,824,Current,1
4990,62,Male,Islamabad,HBL,232236,Yes,522,Savings,0
4991,45,Female,Lahore,UBL,298394,No,764,Savings,1
4992,18,Male,Rawalpindi,Meezan Bank,1585919,No,718,Savings,1
4993,66,Female,Faisalabad,Meezan Bank,1393057,Yes,386,Current,1
4994,62,Male,Islamabad,Allied Bank,1186191,Yes,558,Current,0
4995,21,Female,Karachi,HBL,1160831,No,480,Savings,1
4996,24,Male,Karachi,HBL,1905540,No,610,Savings,1
4997,66,Female,Faisalabad,UBL,1295251,No,472,Current,0
4998,26,Female,Karachi,Meezan Bank,99376,No,621,Current,0
4999,53,Female,Rawalpindi,UBL,544221,No,639,Current,1
5000,36,Female,Lahore,UBL,1614843,No,795,Savings,0
5001,18,Female,Faisalabad,Meezan Bank,579335,Yes,544,Savings,0
5002,27,Female,Islamabad,UBL,538425,No,804,Current,1
5003,53,Female,Lahore,Meezan Bank,1856431,Yes,628,Current,1
5004,26,Male,Karachi,UBL,1672715,Yes,495,Savings,1
5005,62,Male,Karachi,Bank Alfalah,1617346,No,361,Current,1
5006,63,Female,Islamabad,UBL,447372,No,324,Savings,1
5007,59,Female,Rawalpindi,UBL,1897491,No,863,Current,1
5008,49,Male,Islamabad,Bank Alfalah,767011,Yes,861,Current,1
5009,49,Male,Faisalabad,HBL,831186,Yes,677,Current,1
5010,23,Female,Islamabad,Meezan Bank,557651,No,594,Current,0
5011,65,Male,Karachi,Allied Bank,1862093,No,351,Savings,0
5012,55,Male,Rawalpindi,Bank Alfalah,1639753,Yes,339,Current,0
5013,34,Female,Rawalpindi,HBL,511166,Yes,871,Current,0
5014,27,Female,Islamabad,UBL,898522,No,756,Savings,0
5015,67,Female,Faisalabad,HBL,89951,No,301,Savings,1
5016,44,Male,Karachi,Bank Alfalah,795338,No,768,Savings,0
5017,67,Female,Lahore,UBL,1711091,Yes,405,Current,0
5018,52,Female,Rawalpindi,HBL,1450645,Yes,515,Savings,1
5019,69,Male,Islamabad,Allied Bank,328558,No,713,Current,0
5020,38,Female,Faisalabad,Meezan Bank,651447,No,509,Savings,1
5021,42,Male,Faisalabad,Meezan Bank,1236700,No,357,Current,0
5022,45,Male,Karachi,Bank Alfalah,1145510,Yes,342,Savings,0
5023,64,Male,Rawalpindi,UBL,42691,Yes,437,Savings,1
5024,32,Male,Karachi,UBL,227252,Yes,788,Savings,0
5025,21,Male,Lahore,Meezan Bank,1637561,No,859,Current,0
5026,46,Male,Lahore,HBL,1979124,No,768,Current,0
5027,26,Female,Lahore,UBL,276027,No,688,Savings,1
5028,44,Female,Faisalabad,Allied Bank,1614576,Yes,497,Current,1
5029,43,Female,Rawalpindi,Allied Bank,225932,Yes,501,Current,1
5030,36,Male,Karachi,UBL,123655,Yes,491,Current,1
5031,45,Female,Karachi,UBL,817977,No,406,Current,1
5032,34,Male,Lahore,Meezan Bank,290348,No,626,Current,0
5033,60,Female,Rawalpindi,Bank Alfalah,1081844,Yes,656,Savings,0
5034,58,Male,Rawalpindi,Meezan Bank,1533090,No,894,Current,1
5035,59,Female,Islamabad,Bank Alfalah,258562,No,800,Savings,1
5036,67,Male,Rawalpindi,Allied Bank,1545699,Yes,583,Savings,0
5037,37,Female,Rawalpindi,Bank Alfalah,618671,Yes,767,Savings,1
5038,62,Male,Karachi,Meezan Bank,1487931,Yes,807,Current,0
5039,57,Female,Rawalpindi,UBL,787270,Yes,405,Current,1
5040,56,Male,Rawalpindi,Bank Alfalah,1296479,Yes,593,Savings,1
5041,66,Female,Karachi,Meezan Bank,1265300,No,365,Savings,0
5042,40,Female,Rawalpindi,Allied Bank,260736,Yes,494,Savings,0
5043,64,Female,Karachi,Bank Alfalah,1023165,No,487,Savings,1
5044,49,Male,Islamabad,Allied Bank,129755,No,346,Current,1
5045,69,Male,Faisalabad,Allied Bank,1941948,Yes,661,Savings,0
5046,64,Male,Karachi,HBL,1349156,Yes,836,Savings,0
5047,50,Male,Karachi,Bank Alfalah,525405,No,877,Current,1
5048,63,Male,Rawalpindi,Meezan Bank,471540,No,786,Savings,0
5049,22,Female,Karachi,Bank Alfalah,763045,No,878,Current,1
5050,60,Male,Lahore,Bank Alfalah,1455917,Yes,545,Savings,1
5051,65,Female,Lahore,Allied Bank,472358,No,477,Current,1
5052,51,Female,Islamabad,Allied Bank,1568020,Yes,414,Current,1
5053,57,Male,Karachi,Allied Bank,1943532,Yes,464,Current,1
5054,28,Female,Rawalpindi,Allied Bank,96842,No,518,Savings,1
5055,67,Male,Rawalpindi,Meezan Bank,1887981,Yes,496,Current,1
5056,20,Male,Faisalabad,UBL,610657,No,700,Savings,0
5057,50,Male,Islamabad,HBL,621821,No,375,Current,0
5058,28,Female,Rawalpindi,Allied Bank,1092097,Yes,725,Current,1
5059,33,Male,Faisalabad,Allied Bank,1285132,Yes,586,Current,0
5060,35,Male,Rawalpindi,HBL,1826115,No,844,Savings,1
5061,47,Male,Faisalabad,Allied Bank,410704,Yes,598,Current,1
5062,65,Female,Lahore,UBL,1360694,Yes,593,Current,0
5063,27,Male,Lahore,Bank Alfalah,396044,No,746,Current,0
5064,35,Female,Rawalpindi,HBL,52448,Yes,713,Current,1
5065,55,Female,Islamabad,Meezan Bank,1852946,No,730,Savings,0
5066,36,Male,Karachi,HBL,192185,No,529,Savings,1
5067,53,Female,Islamabad,UBL,114262,Yes,395,Current,0
5068,30,Female,Islamabad,Meezan Bank,418986,No,738,Current,1
5069,63,Male,Karachi,Bank Alfalah,1242283,Yes,470,Current,1
5070,20,Male,Lahore,Allied Bank,737531,No,616,Current,1
5071,27,Male,Lahore,HBL,739525,Yes,843,Savings,0
5072,55,Female,Karachi,Meezan Bank,1771758,No,790,Current,1
5073,18,Male,Faisalabad,HBL,59934,No,687,Current,1
5074,44,Female,Islamabad,Bank Alfalah,1386246,Yes,856,Savings,0
5075,63,Female,Rawalpindi,HBL,1417924,Yes,371,Current,0
5076,25,Female,Lahore,Meezan Bank,817919,Yes,831,Current,1
5077,68,Female,Rawalpindi,UBL,1242967,Yes,538,Savings,0
5078,63,Female,Karachi,Meezan Bank,809301,Yes,876,Current,1
5079,59,Male,Rawalpindi,HBL,1828843,Yes,388,Savings,1
5080,34,Male,Rawalpindi,Bank Alfalah,1264403,Yes,834,Current,1
5081,26,Female,Islamabad,Allied Bank,1230445,Yes,453,Savings,0
5082,23,Female,Karachi,Allied Bank,721658,Yes,889,Savings,0
5083,60,Male,Rawalpindi,Bank Alfalah,1435296,No,489,Current,0
5084,42,Male,Lahore,HBL,1140785,Yes,714,Current,1
5085,56,Female,Karachi,Bank Alfalah,1140875,No,453,Current,1
5086,66,Female,Lahore,HBL,1627797,Yes,638,Current,1
5087,45,Male,Faisalabad,Meezan Bank,1659443,Yes,816,Savings,0
5088,50,Male,Rawalpindi,UBL,150642,No,334,Current,0
5089,54,Female,Karachi,HBL,1720822,No,825,Current,1
5090,26,Male,Lahore,Allied Bank,994998,Yes,836,Current,0
5091,35,Male,Rawalpindi,Allied Bank,1494879,No,517,Savings,0
5092,38,Female,Islamabad,UBL,100177,Yes,553,Savings,0
5093,19,Female,Lahore,HBL,1912727,No,502,Savings,0
5094,60,Female,Lahore,UBL,1415326,Yes,400,Savings,1
5095,55,Male,Faisalabad,Meezan Bank,1979854,No,660,Savings,1
5096,57,Female,Islamabad,UBL,1611882,Yes,477,Current,1
5097,53,Male,Faisalabad,Meezan Bank,357983,No,575,Current,0
5098,67,Female,Islamabad,Allied Bank,1990352,Yes,611,Current,0
5099,60,Female,Lahore,Meezan Bank,687946,No,709,Savings,0
5100,54,Male,Faisalabad,HBL,1878553,Yes,587,Current,1
5101,32,Male,Rawalpindi,HBL,1585430,Yes,824,Savings,0
5102,45,Female,Islamabad,HBL,773759,Yes,700,Savings,1
5103,35,Female,Lahore,HBL,1659353,No,516,Savings,1
5104,51,Male,Karachi,Bank Alfalah,1910363,No,769,Savings,1
5105,39,Female,Islamabad,Meezan Bank,959200,No,326,Savings,0
5106,28,Male,Islamabad,HBL,607228,No,721,Current,1
5107,30,Male,Rawalpindi,UBL,136731,No,313,Current,1
5108,21,Female,Islamabad,UBL,1156958,Yes,800,Current,0
5109,39,Male,Islamabad,Bank Alfalah,1518909,No,624,Current,1
5110,24,Male,Rawalpindi,Meezan Bank,220674,Yes,623,Savings,0
5111,60,Male,Rawalpindi,Meezan Bank,443951,Yes,866,Current,1
5112,41,Female,Faisalabad,Meezan Bank,1263023,Yes,584,Current,0
5113,21,Male,Lahore,Bank Alfalah,1814402,Yes,388,Savings,1
5114,45,Female,Lahore,Meezan Bank,396009,Yes,344,Savings,1
5115,32,Female,Faisalabad,Meezan Bank,978141,No,797,Savings,1
5116,18,Female,Lahore,HBL,1080705,Yes,797,Current,0
5117,20,Male,Islamabad,Meezan Bank,1089421,No,877,Current,0
5118,31,Male,Faisalabad,HBL,89449,Yes,444,Current,0
5119,55,Female,Faisalabad,HBL,782668,Yes,817,Savings,1
5120,67,Female,Lahore,Meezan Bank,994004,No,381,Savings,0
5121,18,Male,Karachi,UBL,1855747,No,466,Savings,0
5122,55,Female,Lahore,Allied Bank,1772108,Yes,404,Savings,0
5123,55,Female,Karachi,UBL,1192321,Yes,787,Savings,0
5124,38,Male,Faisalabad,Meezan Bank,244669,Yes,609,Savings,1
5125,65,Female,Karachi,Meezan Bank,41171,No,381,Current,1
5126,46,Male,Islamabad,UBL,623467,No,393,Savings,1
5127,22,Male,Rawalpindi,Meezan Bank,1682886,Yes,620,Savings,1
5128,66,Female,Karachi,HBL,151696,No,642,Savings,1
5129,27,Male,Rawalpindi,Bank Alfalah,469980,No,660,Savings,1
5130,45,Male,Islamabad,Meezan Bank,643194,No,365,Savings,0
5131,38,Male,Rawalpindi,Meezan Bank,587218,No,728,Savings,1
5132,67,Female,Islamabad,UBL,699968,No,700,Savings,0
5133,24,Female,Rawalpindi,HBL,1108225,No,470,Savings,1
5134,20,Female,Rawalpindi,UBL,747816,No,877,Savings,0
5135,62,Male,Lahore,UBL,947193,Yes,367,Current,1
5136,64,Male,Karachi,Meezan Bank,597791,No,791,Current,1
5137,37,Female,Rawalpindi,HBL,707484,No,333,Current,1
5138,36,Female,Faisalabad,Meezan Bank,1437379,Yes,300,Current,1
5139,52,Male,Lahore,Meezan Bank,1679739,No,450,Savings,0
5140,21,Female,Karachi,Meezan Bank,935091,No,557,Current,0
5141,22,Female,Lahore,Meezan Bank,406743,No,887,Current,1
5142,18,Female,Karachi,Bank Alfalah,698427,No,318,Savings,1
5143,21,Female,Islamabad,Allied Bank,61538,Yes,334,Savings,0
5144,29,Female,Rawalpindi,HBL,1038398,No,670,Savings,1
5145,44,Male,Faisalabad,Bank Alfalah,1521291,Yes,790,Savings,1
5146,59,Female,Lahore,Allied Bank,1096031,No,540,Current,0
5147,40,Female,Lahore,Allied Bank,1816411,No,306,Savings,0
5148,42,Male,Lahore,Allied Bank,554531,No,848,Savings,0
5149,38,Male,Lahore,Bank Alfalah,658081,No,670,Savings,0
5150,69,Male,Rawalpindi,HBL,907803,Yes,549,Current,1
5151,41,Male,Karachi,UBL,1652095,Yes,414,Current,1
5152,42,Female,Rawalpindi,Allied Bank,1133224,Yes,852,Savings,1
5153,62,Female,Islamabad,UBL,304203,Yes,636,Current,1
5154,63,Female,Rawalpindi,UBL,1248515,Yes,873,Savings,0
5155,49,Female,Rawalpindi,Meezan Bank,607066,No,441,Current,1
5156,49,Male,Islamabad,UBL,347621,Yes,784,Savings,1
5157,22,Male,Rawalpindi,Meezan Bank,1638147,Yes,737,Current,0
5158,53,Female,Karachi,HBL,1646717,No,387,Current,1
5159,63,Female,Faisalabad,HBL,554289,Yes,762,Current,0
5160,59,Female,Islamabad,Meezan Bank,12700,No,347,Savings,0
5161,66,Female,Lahore,HBL,453373,Yes,780,Current,0
5162,59,Male,Karachi,Allied Bank,945589,No,823,Current,0
5163,56,Female,Faisalabad,HBL,467099,Yes,510,Current,0
5164,33,Male,Karachi,Meezan Bank,1962998,No,543,Savings,1
5165,50,Male,Karachi,Allied Bank,1247795,Yes,538,Current,1
5166,66,Male,Lahore,UBL,285483,Yes,496,Savings,1
5167,38,Male,Faisalabad,UBL,943338,No,534,Savings,0
5168,26,Female,Karachi,UBL,259126,No,486,Savings,0
5169,23,Female,Lahore,Meezan Bank,1790556,No,589,Savings,1
5170,68,Female,Islamabad,UBL,1971386,Yes,520,Savings,0
5171,62,Female,Lahore,HBL,1350263,No,796,Current,0
5172,52,Male,Rawalpindi,UBL,832362,Yes,795,Savings,0
5173,56,Male,Lahore,Bank Alfalah,968578,No,601,Current,1
5174,39,Male,Lahore,Bank Alfalah,1811374,Yes,486,Current,0
5175,58,Female,Lahore,UBL,201745,No,749,Savings,0
5176,22,Male,Karachi,UBL,39044,No,711,Savings,0
5177,59,Male,Faisalabad,Bank Alfalah,350817,Yes,544,Savings,1
5178,40,Male,Lahore,UBL,962409,No,612,Current,0
5179,34,Male,Lahore,Allied Bank,457220,No,795,Current,1
5180,29,Female,Rawalpindi,Bank Alfalah,1252409,No,321,Current,0
5181,40,Male,Rawalpindi,Meezan Bank,1566510,Yes,367,Current,0
5182,33,Male,Islamabad,Bank Alfalah,736844,Yes,691,Current,1
5183,20,Female,Islamabad,HBL,1958005,No,615,Current,1
5184,47,Female,Rawalpindi,Allied Bank,1025607,No,364,Current,1
5185,39,Female,Faisalabad,Meezan Bank,1566195,Yes,840,Current,0
5186,26,Male,Islamabad,UBL,762767,Yes,867,Current,1
5187,46,Male,Faisalabad,HBL,93725,No,511,Savings,1
5188,64,Male,Rawalpindi,HBL,1015837,Yes,499,Current,1
5189,54,Male,Islamabad,Allied Bank,996609,No,477,Savings,0
5190,40,Female,Lahore,Meezan Bank,298156,No,722,Savings,1
5191,30,Male,Rawalpindi,HBL,991200,Yes,761,Current,0
5192,49,Male,Islamabad,Meezan Bank,874945,Yes,343,Current,0
5193,63,Female,Faisalabad,Meezan Bank,631873,Yes,730,Current,0
5194,69,Female,Faisalabad,HBL,1080270,Yes,467,Current,1
5195,64,Female,Islamabad,Meezan Bank,709748,Yes,586,Current,1
5196,65,Male,Faisalabad,Allied Bank,1943768,Yes,636,Current,1
5197,40,Male,Islamabad,HBL,223440,Yes,885,Savings,1
5198,62,Male,Islamabad,Allied Bank,42835,Yes,470,Savings,0
5199,34,Male,Faisalabad,Allied Bank,1963785,No,482,Current,1
5200,57,Male,Karachi,Meezan Bank,208470,No,315,Savings,1
5201,38,Female,Lahore,Meezan Bank,1601050,Yes,795,Savings,0
5202,19,Female,Rawalpindi,HBL,1056285,No,879,Savings,1
5203,54,Male,Lahore,UBL,1743481,No,853,Savings,0
5204,23,Male,Rawalpindi,HBL,1300706,No,409,Savings,0
5205,61,Male,Rawalpindi,Allied Bank,316535,No,852,Savings,1
5206,35,Male,Lahore,Meezan Bank,1164434,No,605,Current,0
5207,47,Male,Islamabad,Allied Bank,1525647,Yes,305,Savings,0
5208,39,Female,Faisalabad,Bank Alfalah,1424919,Yes,572,Savings,0
5209,50,Female,Karachi,Bank Alfalah,973292,Yes,660,Savings,1
5210,47,Female,Karachi,Allied Bank,1611265,Yes,484,Savings,1
5211,34,Male,Karachi,UBL,1680628,Yes,399,Current,1
5212,60,Male,Lahore,UBL,592899,Yes,389,Savings,0
5213,49,Female,Lahore,HBL,1332922,No,545,Current,1
5214,59,Female,Islamabad,HBL,728728,Yes,538,Savings,1
5215,68,Male,Karachi,HBL,1051426,No,380,Current,0
5216,31,Female,Islamabad,Meezan Bank,244891,Yes,414,Savings,1
5217,27,Female,Karachi,UBL,1537450,No,575,Savings,1
5218,64,Male,Lahore,Allied Bank,533492,No,379,Savings,0
5219,68,Female,Faisalabad,Bank Alfalah,829567,Yes,867,Current,1
5220,53,Female,Faisalabad,UBL,1146697,Yes,478,Current,0
5221,51,Female,Faisalabad,UBL,123944,Yes,608,Current,1
5222,26,Male,Faisalabad,UBL,266556,Yes,860,Current,1
5223,59,Female,Rawalpindi,HBL,1696629,No,808,Savings,1
5224,45,Female,Karachi,Meezan Bank,73535,Yes,559,Savings,0
5225,28,Female,Faisalabad,Allied Bank,418113,Yes,591,Current,1
5226,31,Male,Rawalpindi,HBL,389472,No,590,Savings,1
5227,56,Male,Rawalpindi,Meezan Bank,948795,No,841,Savings,0
5228,64,Female,Rawalpindi,UBL,501578,Yes,362,Savings,1
5229,36,Male,Islamabad,Meezan Bank,456624,Yes,893,Current,0
5230,32,Female,Islamabad,HBL,477046,No,704,Current,1
5231,45,Male,Rawalpindi,UBL,1768029,Yes,779,Savings,1
5232,41,Male,Faisalabad,HBL,932011,No,624,Current,1
5233,25,Female,Karachi,Allied Bank,1960481,No,680,Current,1
5234,60,Female,Lahore,UBL,956358,Yes,609,Current,1
5235,26,Female,Islamabad,Meezan Bank,1171632,No,642,Current,1
5236,64,Male,Faisalabad,HBL,1336195,Yes,774,Savings,0
5237,50,Female,Faisalabad,Bank Alfalah,1758841,Yes,355,Current,1
5238,50,Male,Lahore,Meezan Bank,89870,Yes,724,Current,0
5239,36,Male,Lahore,Meezan Bank,94366,No,441,Savings,1
5240,20,Female,Faisalabad,UBL,133836,Yes,675,Current,0
5241,27,Male,Lahore,Meezan Bank,516634,Yes,525,Savings,0
5242,57,Female,Faisalabad,HBL,102814,No,773,Savings,0
5243,64,Male,Lahore,Bank Alfalah,1405005,Yes,324,Current,1
5244,59,Female,Lahore,Allied Bank,761407,Yes,664,Savings,1
5245,18,Male,Faisalabad,Bank Alfalah,1030509,Yes,394,Savings,0
5246,46,Male,Rawalpindi,HBL,1098761,No,807,Current,0
5247,67,Female,Faisalabad,UBL,1647262,No,864,Current,0
5248,51,Male,Karachi,HBL,1834190,Yes,881,Current,0
5249,68,Female,Lahore,Meezan Bank,511078,Yes,475,Savings,0
5250,30,Male,Islamabad,UBL,106682,Yes,707,Savings,0
5251,18,Male,Lahore,Allied Bank,1659457,No,789,Savings,1
5252,51,Male,Karachi,Allied Bank,167499,Yes,758,Savings,1
5253,46,Female,Islamabad,HBL,641806,Yes,712,Savings,0
5254,65,Female,Islamabad,Meezan Bank,589823,Yes,637,Savings,1
5255,64,Female,Faisalabad,Allied Bank,1168202,No,630,Current,0
5256,30,Female,Rawalpindi,Bank Alfalah,1434910,No,512,Savings,0
5257,65,Female,Faisalabad,UBL,1528364,No,644,Savings,1
5258,66,Male,Islamabad,Bank Alfalah,729050,No,875,Current,0
5259,46,Male,Islamabad,Allied Bank,286204,No,846,Savings,1
5260,56,Female,Rawalpindi,Allied Bank,1502433,Yes,823,Savings,0
5261,41,Male,Lahore,HBL,1203255,Yes,645,Savings,0
5262,43,Male,Rawalpindi,HBL,1028142,Yes,547,Current,1
5263,34,Male,Faisalabad,UBL,597848,Yes,624,Current,1
5264,24,Male,Lahore,HBL,1253861,No,766,Current,1
5265,30,Female,Faisalabad,Meezan Bank,623898,No,390,Current,0
5266,22,Male,Rawalpindi,UBL,202848,Yes,593,Savings,1
5267,43,Female,Lahore,Meezan Bank,1238512,No,840,Savings,0
5268,66,Female,Rawalpindi,HBL,1274957,Yes,823,Current,0
5269,20,Male,Karachi,UBL,1615834,No,558,Savings,1
5270,24,Female,Islamabad,Allied Bank,1550326,Yes,386,Savings,0
5271,66,Male,Lahore,Bank Alfalah,1049239,Yes,457,Savings,1
5272,56,Male,Islamabad,Allied Bank,1742146,Yes,793,Current,1
5273,18,Male,Karachi,Meezan Bank,578376,No,485,Savings,0
5274,66,Female,Lahore,Allied Bank,463251,Yes,643,Current,0
5275,34,Female,Islamabad,Allied Bank,21683,Yes,815,Savings,1
5276,60,Female,Islamabad,Bank Alfalah,930466,No,868,Savings,1
5277,42,Male,Lahore,Bank Alfalah,897063,Yes,808,Current,0
5278,20,Male,Islamabad,Allied Bank,1776184,No,839,Current,1
5279,32,Male,Islamabad,Bank Alfalah,236608,No,315,Savings,0
5280,46,Female,Lahore,Allied Bank,497889,No,824,Current,0
5281,60,Male,Islamabad,UBL,1749488,Yes,499,Current,1
5282,49,Male,Islamabad,Allied Bank,1956797,No,483,Savings,0
5283,43,Female,Faisalabad,HBL,1813043,No,608,Current,1
5284,33,Female,Faisalabad,Bank Alfalah,579609,No,807,Current,1
5285,42,Female,Karachi,Bank Alfalah,1499142,Yes,580,Current,0
5286,45,Male,Faisalabad,Meezan Bank,335709,No,457,Current,0
5287,26,Male,Faisalabad,Meezan Bank,654742,Yes,659,Current,0
5288,18,Male,Karachi,HBL,1045915,No,558,Current,1
5289,46,Female,Islamabad,Bank Alfalah,709221,No,456,Savings,1
5290,39,Female,Islamabad,Bank Alfalah,1753100,Yes,724,Current,1
5291,33,Female,Faisalabad,Meezan Bank,1040618,Yes,320,Current,1
5292,58,Female,Karachi,Meezan Bank,616383,Yes,646,Savings,1
5293,68,Male,Islamabad,Allied Bank,1559732,No,649,Current,1
5294,61,Male,Rawalpindi,Bank Alfalah,1172186,No,684,Current,0
5295,68,Male,Lahore,Bank Alfalah,710323,Yes,737,Savings,0
5296,58,Male,Lahore,Allied Bank,474443,Yes,755,Savings,0
5297,24,Male,Lahore,Bank Alfalah,1062108,Yes,845,Current,1
